101	KentState	5	7	36	5.14	0	1.4	7.2
102	Indiana	5	10	50	5.00	0	2.0	10.0
102	Louisiana-Monroe	5	3	15	5.00	0	0.6	3.0
104	NewMexico	5	11	54	4.91	0	2.2	10.8
105	ColoradoState	6	13	63	4.85	0	2.2	10.5
106	BowlingGreen	5	6	28	4.67	0	1.2	5.6
107	Navy	4	8	37	4.63	0	2.0	9.3
108	Florida	6	7	32	4.57	0	1.2	5.3
109	NewMexicoState	6	6	27	4.50	0	1.0	4.5
110	Rutgers	5	6	25	4.17	0	1.2	5.0
111	UTSA	5	9	37	4.11	0	1.8	7.4
112	Louisiana	5	15	61	4.07	0	3.0	12.2
113	Purdue	5	7	27	3.86	0	1.4	5.4
114	GeorgiaState	5	4	15	3.75	0	0.8	3.0
115	GeorgiaTech	5	11	39	3.55	0	2.2	7.8
116	Nevada	5	4	14	3.50	0	0.8	2.8
117	UTEP	5	9	27	3.00	0	1.8	5.4
118	UAB	5	8	22	2.75	0	1.6	4.4
119	NorthernIllinois	5	8	20	2.50	0	1.6	4.0
120	EastCarolina	6	11	26	2.36	1	1.8	4.3
121	Troy	5	4	9	2.25	0	0.8	1.8
122	Akron	5	6	13	2.17	0	1.2	2.6
123	SouthAlabama	6	8	14	1.75	0	1.3	2.3
124	UNLV	5	12	20	1.67	0	2.4	4.0
125	Liberty	6	11	16	1.45	0	1.8	2.7
126	FloridaAtlantic	5	8	10	1.25	0	1.6	2.0
127	WesternKentucky	5	5	5	1.00	0	1.0	1.0
127	AirForce	5	4	4	1.00	0	0.8	0.8
129	Mississippi	6	7	4	0.57	0	1.2	0.7
130	Texas	5	8	-5	-0.63	0	1.6	-1.0
